Index,Div,Date,Time,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,HalfTimeHG,HalfTimeAG,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellows,AwayYellows,HomeReds,AwayReds,HomeShotsOnTarget_Discrete,AwayShotsOnTarget_Discrete,HomeShots_Discrete,AwayShots_Discrete,HomeFouls_Discrete,AwayFouls_Discrete,Result_Discrete,Result_Encoded
6564,SP1,1/21/2007,UKN,Levante,Ath Bilbao,0,0,D,0.0,0.0,D,14.0,7.0,2.0,3.0,21.0,21.0,10.0,1.0,1.0,1.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
6565,SP1,1/21/2007,UKN,Mallorca,Real Madrid,0,1,A,0.0,0.0,D,10.0,12.0,4.0,3.0,21.0,21.0,4.0,5.0,2.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6566,SP1,1/21/2007,UKN,Sociedad,Valencia,0,1,A,0.0,1.0,A,11.0,11.0,1.0,2.0,17.0,15.0,3.0,6.0,2.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,MediumAwayShots,MediumHomeFouls,MediumAwayFouls,-1,Loss
6567,SP1,1/21/2007,UKN,Zaragoza,Recreativo,0,0,D,0.0,0.0,D,20.0,10.0,6.0,3.0,14.0,10.0,6.0,4.0,2.0,1.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,MediumHomeFouls,LowAwayFouls,0,Draw
6568,SP1,1/20/2007,UKN,Ath Madrid,Osasuna,1,0,H,0.0,0.0,D,21.0,8.0,4.0,0.0,20.0,21.0,8.0,1.0,3.0,3.0,0.0,4.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6569,SP1,1/20/2007,UKN,Villarreal,Sevilla,0,0,D,0.0,0.0,D,6.0,5.0,3.0,2.0,28.0,18.0,4.0,2.0,4.0,6.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
6570,SP1,1/14/2007,UKN,Ath Bilbao,Villarreal,0,1,A,0.0,0.0,D,13.0,10.0,3.0,3.0,16.0,24.0,4.0,3.0,2.0,4.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,MediumHomeFouls,HighAwayFouls,-1,Loss
6571,SP1,1/14/2007,UKN,Celta,Ath Madrid,1,3,A,0.0,2.0,A,19.0,12.0,4.0,7.0,9.0,22.0,7.0,3.0,1.0,3.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,HighAwayFouls,-1,Loss
6572,SP1,1/14/2007,UKN,Gimnastic,Getafe,1,3,A,0.0,2.0,A,7.0,16.0,4.0,7.0,24.0,18.0,4.0,4.0,1.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6573,SP1,1/14/2007,UKN,Osasuna,Betis,5,1,H,2.0,1.0,H,17.0,14.0,11.0,5.0,17.0,14.0,5.0,6.0,1.0,3.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win >2
6574,SP1,1/14/2007,UKN,Real Madrid,Zaragoza,1,0,H,1.0,0.0,H,18.0,7.0,5.0,2.0,26.0,19.0,11.0,2.0,3.0,5.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6575,SP1,1/14/2007,UKN,Recreativo,La Coruna,1,1,D,1.0,1.0,D,10.0,14.0,2.0,4.0,21.0,19.0,6.0,2.0,3.0,3.0,0.0,0.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
6576,SP1,1/14/2007,UKN,Santander,Sociedad,1,0,H,0.0,0.0,D,16.0,9.0,2.0,2.0,17.0,15.0,4.0,2.0,1.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
6577,SP1,1/14/2007,UKN,Sevilla,Mallorca,1,2,A,1.0,0.0,H,9.0,14.0,2.0,5.0,19.0,25.0,2.0,9.0,1.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6578,SP1,1/13/2007,UKN,Espanol,Barcelona,3,1,H,1.0,0.0,H,17.0,12.0,9.0,6.0,30.0,20.0,3.0,2.0,8.0,2.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6579,SP1,1/13/2007,UKN,Valencia,Levante,3,0,H,0.0,0.0,D,13.0,8.0,6.0,3.0,19.0,24.0,3.0,6.0,3.0,4.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win >2
6580,SP1,1/7/2007,UKN,Betis,Celta,1,0,H,0.0,0.0,D,15.0,9.0,4.0,0.0,25.0,25.0,6.0,4.0,5.0,5.0,0.0,1.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6581,SP1,1/7/2007,UKN,Espanol,Recreativo,0,1,A,0.0,0.0,D,11.0,13.0,0.0,4.0,14.0,19.0,8.0,7.0,2.0,1.0,0.0,0.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,HighAwayFouls,-1,Loss
6582,SP1,1/7/2007,UKN,Getafe,Barcelona,1,1,D,0.0,0.0,D,13.0,8.0,3.0,3.0,28.0,13.0,6.0,4.0,0.0,1.0,1.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,MediumAwayFouls,0,Draw
6583,SP1,1/7/2007,UKN,La Coruna,Real Madrid,2,0,H,1.0,0.0,H,19.0,8.0,3.0,1.0,17.0,23.0,1.0,3.0,3.0,4.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,1,Win <2
6584,SP1,1/7/2007,UKN,Levante,Santander,2,0,H,0.0,0.0,D,11.0,10.0,6.0,2.0,23.0,19.0,8.0,5.0,3.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6585,SP1,1/7/2007,UKN,Mallorca,Ath Bilbao,1,3,A,0.0,1.0,A,10.0,11.0,4.0,7.0,18.0,20.0,5.0,5.0,3.0,3.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6586,SP1,1/7/2007,UKN,Villarreal,Valencia,0,1,A,0.0,0.0,D,10.0,10.0,3.0,2.0,14.0,14.0,3.0,4.0,0.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,MediumAwayShots,MediumHomeFouls,MediumAwayFouls,-1,Loss
6587,SP1,1/6/2007,UKN,Ath Madrid,Gimnastic,0,0,D,0.0,0.0,D,19.0,12.0,6.0,2.0,15.0,21.0,7.0,8.0,2.0,3.0,1.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,MediumHomeFouls,HighAwayFouls,0,Draw
6588,SP1,1/6/2007,UKN,Sociedad,Osasuna,2,1,H,1.0,0.0,H,11.0,11.0,4.0,6.0,15.0,18.0,3.0,5.0,1.0,4.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,MediumAwayShots,MediumHomeFouls,HighAwayFouls,1,Win <2
6589,SP1,1/6/2007,UKN,Zaragoza,Sevilla,2,1,H,1.0,0.0,H,12.0,16.0,4.0,4.0,22.0,14.0,7.0,9.0,2.0,4.0,1.0,1.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,MediumHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,1,Win <2
6590,SP1,12/21/2006,UKN,Barcelona,Ath Madrid,1,1,D,1.0,0.0,H,13.0,6.0,4.0,2.0,20.0,25.0,6.0,4.0,4.0,5.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
6591,SP1,12/20/2006,UKN,Celta,Sociedad,0,0,D,0.0,0.0,D,20.0,9.0,4.0,3.0,15.0,17.0,5.0,2.0,1.0,0.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,0,Draw
6592,SP1,12/20/2006,UKN,Getafe,Espanol,0,1,A,0.0,0.0,D,7.0,9.0,2.0,6.0,17.0,36.0,4.0,4.0,2.0,2.0,1.0,1.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,-1,Loss
6593,SP1,12/20/2006,UKN,Gimnastic,Betis,0,1,A,0.0,0.0,D,15.0,17.0,2.0,5.0,20.0,25.0,8.0,2.0,2.0,0.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6594,SP1,12/20/2006,UKN,Osasuna,Levante,2,1,H,0.0,0.0,D,18.0,10.0,8.0,2.0,13.0,23.0,4.0,0.0,3.0,4.0,0.0,1.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
6595,SP1,12/20/2006,UKN,Real Madrid,Recreativo,0,3,A,0.0,1.0,A,4.0,12.0,1.0,5.0,19.0,12.0,5.0,2.0,2.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,MediumAwayShots,HighHomeFouls,LowAwayFouls,-1,Loss
6596,SP1,12/20/2006,UKN,Santander,Villarreal,2,1,H,0.0,0.0,D,13.0,11.0,6.0,3.0,18.0,14.0,9.0,4.0,2.0,1.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,HighHomeFouls,MediumAwayFouls,1,Win <2
6597,SP1,12/20/2006,UKN,Sevilla,La Coruna,4,0,H,1.0,0.0,H,22.0,10.0,12.0,3.0,24.0,29.0,11.0,3.0,1.0,4.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,1,Win >2
6598,SP1,12/19/2006,UKN,Ath Bilbao,Zaragoza,0,0,D,0.0,0.0,D,11.0,6.0,2.0,2.0,24.0,17.0,3.0,2.0,3.0,4.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
6599,SP1,12/19/2006,UKN,Valencia,Mallorca,3,1,H,1.0,0.0,H,12.0,12.0,6.0,2.0,19.0,16.0,3.0,4.0,5.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,HighHomeFouls,MediumAwayFouls,1,Win <2
6600,SP1,12/17/2006,UKN,Ath Madrid,Getafe,1,0,H,1.0,0.0,H,13.0,10.0,3.0,3.0,13.0,17.0,6.0,4.0,1.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
6601,SP1,12/17/2006,UKN,Espanol,Real Madrid,0,1,A,0.0,0.0,D,20.0,14.0,4.0,3.0,23.0,20.0,5.0,7.0,2.0,3.0,0.0,1.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6602,SP1,12/17/2006,UKN,Levante,Celta,1,1,D,0.0,1.0,A,19.0,7.0,2.0,3.0,21.0,11.0,11.0,1.0,1.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,HighHomeFouls,LowAwayFouls,0,Draw
6603,SP1,12/17/2006,UKN,Recreativo,Sevilla,1,3,A,1.0,2.0,A,17.0,10.0,9.0,4.0,21.0,21.0,5.0,2.0,2.0,4.0,0.0,1.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6604,SP1,12/17/2006,UKN,Sociedad,Gimnastic,3,2,H,0.0,1.0,A,12.0,9.0,4.0,3.0,25.0,33.0,4.0,2.0,2.0,7.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6605,SP1,12/17/2006,UKN,Villarreal,Osasuna,1,4,A,0.0,2.0,A,10.0,18.0,3.0,6.0,23.0,15.0,3.0,4.0,4.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
6606,SP1,12/16/2006,UKN,La Coruna,Ath Bilbao,0,2,A,0.0,1.0,A,11.0,8.0,4.0,3.0,19.0,23.0,9.0,2.0,2.0,1.0,1.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6607,SP1,12/16/2006,UKN,Mallorca,Santander,1,2,A,1.0,0.0,H,14.0,11.0,4.0,3.0,22.0,34.0,6.0,5.0,3.0,4.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6608,SP1,12/16/2006,UKN,Zaragoza,Valencia,0,1,A,0.0,1.0,A,13.0,7.0,4.0,2.0,15.0,22.0,6.0,3.0,1.0,5.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,-1,Loss
6609,SP1,12/10/2006,UKN,Ath Bilbao,Recreativo,4,2,H,3.0,0.0,H,11.0,7.0,6.0,2.0,29.0,17.0,6.0,3.0,2.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6610,SP1,12/10/2006,UKN,Ath Madrid,Espanol,1,2,A,0.0,1.0,A,19.0,7.0,5.0,3.0,17.0,28.0,5.0,3.0,3.0,4.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,-1,Loss
6611,SP1,12/10/2006,UKN,Celta,Villarreal,1,1,D,1.0,0.0,H,7.0,7.0,4.0,2.0,15.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,0,Draw
6612,SP1,12/10/2006,UKN,Getafe,Betis,1,1,D,0.0,0.0,D,12.0,13.0,3.0,7.0,20.0,20.0,4.0,4.0,2.0,4.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
6613,SP1,12/10/2006,UKN,Gimnastic,Levante,2,1,H,1.0,1.0,D,9.0,11.0,3.0,3.0,26.0,24.0,4.0,8.0,2.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6614,SP1,12/10/2006,UKN,Osasuna,Mallorca,3,0,H,0.0,0.0,D,9.0,13.0,5.0,3.0,21.0,19.0,1.0,4.0,1.0,3.0,0.0,1.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,1,Win >2
6615,SP1,12/10/2006,UKN,Santander,Zaragoza,0,2,A,0.0,0.0,D,11.0,13.0,1.0,3.0,25.0,15.0,6.0,3.0,1.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
6616,SP1,12/10/2006,UKN,Valencia,La Coruna,4,0,H,2.0,0.0,H,17.0,6.0,5.0,1.0,16.0,11.0,7.0,5.0,0.0,2.0,0.0,1.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,1,Win >2
6617,SP1,12/9/2006,UKN,Barcelona,Sociedad,1,0,H,0.0,0.0,D,14.0,9.0,5.0,2.0,10.0,14.0,5.0,7.0,0.0,4.0,1.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,LowHomeFouls,MediumAwayFouls,1,Win <2
6618,SP1,12/9/2006,UKN,Sevilla,Real Madrid,2,1,H,1.0,1.0,D,10.0,9.0,5.0,3.0,20.0,24.0,3.0,4.0,3.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6619,SP1,12/3/2006,UKN,Espanol,Sevilla,2,1,H,0.0,1.0,A,15.0,8.0,7.0,3.0,19.0,19.0,10.0,6.0,4.0,1.0,1.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6620,SP1,12/3/2006,UKN,La Coruna,Santander,0,0,D,0.0,0.0,D,11.0,9.0,1.0,3.0,21.0,14.0,4.0,3.0,5.0,1.0,1.0,2.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,MediumAwayFouls,0,Draw
6621,SP1,12/3/2006,UKN,Mallorca,Celta,2,2,D,1.0,0.0,H,15.0,16.0,5.0,7.0,29.0,13.0,5.0,11.0,3.0,1.0,1.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,0,Draw
6622,SP1,12/3/2006,UKN,Real Madrid,Ath Bilbao,2,1,H,0.0,1.0,A,14.0,9.0,6.0,4.0,27.0,16.0,6.0,3.0,5.0,3.0,0.0,1.0,MediumHomeShotsOnTarget,MediumAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,MediumAwayFouls,1,Win <2
6623,SP1,12/3/2006,UKN,Sociedad,Getafe,0,0,D,0.0,0.0,D,5.0,13.0,2.0,3.0,17.0,19.0,7.0,7.0,2.0,4.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,HighAwayFouls,0,Draw
6624,SP1,12/3/2006,UKN,Villarreal,Gimnastic,2,0,H,2.0,0.0,H,10.0,9.0,4.0,2.0,14.0,27.0,0.0,6.0,2.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,1,Win <2
6625,SP1,12/3/2006,UKN,Zaragoza,Osasuna,1,2,A,1.0,0.0,H,15.0,11.0,3.0,2.0,19.0,19.0,10.0,1.0,1.0,4.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6626,SP1,12/2/2006,UKN,Betis,Ath Madrid,0,1,A,0.0,1.0,A,11.0,15.0,3.0,5.0,11.0,24.0,3.0,5.0,2.0,0.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,HighAwayFouls,-1,Loss
6627,SP1,12/2/2006,UKN,Levante,Barcelona,1,1,D,0.0,1.0,A,16.0,15.0,8.0,4.0,24.0,14.0,8.0,3.0,1.0,2.0,0.0,0.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,0,Draw
6628,SP1,12/2/2006,UKN,Recreativo,Valencia,2,0,H,1.0,0.0,H,7.0,11.0,6.0,1.0,14.0,13.0,3.0,4.0,1.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,MediumAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
6629,SP1,11/26/2006,UKN,Ath Bilbao,Sevilla,1,3,A,0.0,2.0,A,16.0,11.0,6.0,3.0,19.0,18.0,7.0,3.0,3.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6630,SP1,11/26/2006,UKN,Betis,Espanol,1,1,D,1.0,0.0,H,9.0,8.0,4.0,2.0,15.0,14.0,8.0,4.0,3.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,MediumAwayFouls,0,Draw
6631,SP1,11/26/2006,UKN,Celta,Zaragoza,1,1,D,0.0,1.0,A,25.0,6.0,4.0,4.0,18.0,17.0,7.0,5.0,1.0,2.0,1.0,1.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
6632,SP1,11/26/2006,UKN,Getafe,Levante,0,0,D,0.0,0.0,D,11.0,15.0,2.0,7.0,16.0,33.0,9.0,7.0,1.0,3.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,HighAwayFouls,0,Draw
6633,SP1,11/26/2006,UKN,Gimnastic,Mallorca,2,3,A,1.0,0.0,H,15.0,20.0,5.0,9.0,21.0,15.0,4.0,12.0,4.0,0.0,0.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
6634,SP1,11/26/2006,UKN,Osasuna,La Coruna,4,1,H,2.0,1.0,H,15.0,8.0,7.0,3.0,16.0,18.0,4.0,3.0,3.0,2.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,1,Win >2
6635,SP1,11/26/2006,UKN,Santander,Recreativo,4,3,H,3.0,1.0,H,9.0,10.0,6.0,6.0,26.0,19.0,2.0,4.0,3.0,3.0,0.0,1.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6636,SP1,11/26/2006,UKN,Valencia,Real Madrid,0,1,A,0.0,0.0,D,18.0,9.0,4.0,3.0,17.0,23.0,8.0,2.0,2.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,-1,Loss
6637,SP1,11/25/2006,UKN,Ath Madrid,Sociedad,1,1,D,0.0,1.0,A,14.0,6.0,5.0,1.0,12.0,20.0,6.0,2.0,2.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,LowHomeFouls,HighAwayFouls,0,Draw
6638,SP1,11/25/2006,UKN,Barcelona,Villarreal,4,0,H,1.0,0.0,H,18.0,11.0,12.0,4.0,15.0,13.0,11.0,3.0,2.0,5.0,0.0,0.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,MediumAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win >2
6639,SP1,11/19/2006,UKN,Espanol,Ath Bilbao,3,2,H,0.0,0.0,D,10.0,7.0,4.0,5.0,19.0,17.0,6.0,2.0,4.0,1.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6640,SP1,11/19/2006,UKN,La Coruna,Celta,0,1,A,0.0,0.0,D,21.0,3.0,11.0,2.0,33.0,23.0,6.0,2.0,3.0,3.0,1.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6641,SP1,11/19/2006,UKN,Levante,Ath Madrid,0,3,A,0.0,1.0,A,4.0,13.0,0.0,4.0,23.0,18.0,5.0,1.0,2.0,3.0,1.0,0.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6642,SP1,11/19/2006,UKN,Mallorca,Barcelona,1,4,A,0.0,1.0,A,6.0,9.0,2.0,5.0,23.0,18.0,3.0,5.0,1.0,1.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
6643,SP1,11/19/2006,UKN,Recreativo,Osasuna,2,0,H,1.0,0.0,H,14.0,3.0,5.0,1.0,13.0,18.0,12.0,1.0,0.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
6644,SP1,11/19/2006,UKN,Sociedad,Betis,0,0,D,0.0,0.0,D,5.0,11.0,2.0,0.0,18.0,19.0,3.0,7.0,2.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
6645,SP1,11/19/2006,UKN,Villarreal,Getafe,1,0,H,0.0,0.0,D,13.0,9.0,4.0,2.0,20.0,17.0,7.0,9.0,0.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
6646,SP1,11/19/2006,UKN,Zaragoza,Gimnastic,3,0,H,0.0,0.0,D,11.0,12.0,6.0,4.0,18.0,20.0,1.0,13.0,1.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,MediumAwayShots,HighHomeFouls,HighAwayFouls,1,Win >2
